交易日期,股票代码,总市值,是否交易,最后一天涨跌幅,交易天数,下月涨幅
2010-08-31,sh600005,36839315970.0,1,-0.008439,22,-0.0234045056777
2010-09-30,sh600005,35977119210.0,1,0.022272,18,0.104575637102
2010-10-31,sh600005,39739432330.0,1,-0.007828,16,-0.128204955956
2010-11-30,sh600005,34644633310.0,1,-0.019956,21,-0.0316738415726
2010-12-31,sh600005,33547291990.0,1,0.004695,23,0.0280361813047
2011-01-31,sh600005,34487870270.0,1,0.006865,20,0.0613633847184
2011-02-28,sh600005,36604171400.0,1,0.008639,15,0.0128493629444
2011-03-31,sh600005,37074460540.0,0,0.0,19,0.0284234044213
2011-04-30,sh600005,46633262780.0,1,0.026667,17,-0.0822517636421
2011-05-31,sh600005,42797626450.0,1,0.011933,20,0.00276203892481
2011-06-30,sh600005,41889186270.0,1,0.004843,21,-0.050603499301
2011-07-31,sh600005,39769492500.0,1,0.005102,21,-0.098984937732
2011-08-31,sh600005,35832918370.0,1,0.005666,23,-0.0704218815591
2011-09-30,sh600005,33309473420.0,1,-0.003021,20,0.0484866354823
2011-10-31,sh600005,34924478190.0,1,-0.002882,16,-0.0953753011854
2011-11-30,sh600005,31593530850.0,1,-0.042813,22,-0.0766775124755
2011-12-31,sh600005,29171023690.0,1,0.003472,22,0.0415208645271
2012-01-31,sh600005,30382277270.0,1,-0.013115,15,0.0597994345329
2012-02-29,sh600005,32199157640.0,1,-0.018462,21,-0.103447121923
2012-03-31,sh600005,28868210290.0,1,0.007042,22,0.0244756973308
2012-04-30,sh600005,29574774880.0,1,0.006873,17,-0.0170666384517
2012-05-31,sh600005,29070085890.0,1,-0.006897,21,-0.0488656911823
2012-06-30,sh600005,27152267720.0,1,0.003731,19,-0.0371734643642
2012-07-31,sh600005,26142889740.0,1,-0.007663,22,-0.0270274639591
2012-08-31,sh600005,25436325150.0,1,0.003984,23,-0.0396823009953
2012-09-30,sh600005,24426947170.0,1,0.008333,20,0.0041322023575
2012-10-31,sh600005,24527884970.0,0,0.0,16,0.0905337822653
2012-11-30,sh600005,26748516530.0,1,0.035156,4,0.0452842046382
2012-12-31,sh600005,27959770110.0,1,0.007273,21,0.079424013708
2013-01-31,sh600005,30180401670.0,1,0.0,20,-0.0401335273767
2013-02-28,sh600005,28969148090.0,1,-0.003472,15,-0.0383280468908
2013-03-31,sh600005,27858832310.0,1,0.007299,21,-0.065217382921
2013-04-30,sh600005,26041951940.0,1,-0.003861,18,0.0271311256797
2013-05-31,sh600005,26748516530.0,1,-0.003759,22,-0.151195420735
2013-06-30,sh600005,22610066800.0,1,0.009009,17,-5.07479093304e-07
2013-07-31,sh600005,22610066800.0,1,-0.00885,23,0.0491080997223
2013-08-31,sh600005,23720382580.0,1,0.004274,22,0.0212756486259
2013-09-30,sh600005,24225071580.0,1,0.0,19,-0.0375016390404
2013-10-31,sh600005,23316631390.0,1,-0.00431,18,0.0259746890688
2013-11-30,sh600005,23922258180.0,1,-0.004202,21,-0.0717308738541
2013-12-31,sh600005,22206315610.0,1,0.009174,22,-0.0545454640039
2014-01-31,sh600005,20995062030.0,1,-0.014218,21,-0.00961488608807
2014-02-28,sh600005,20793186440.0,1,0.0,16,-0.00485642411122
2014-03-31,sh600005,20692248640.0,1,0.0,21,-0.00975694707854
2014-04-30,sh600005,20490373040.0,1,0.00495,21,5.67010890906e-07
2014-05-31,sh600005,20490373040.0,1,0.0,20,0.00990155445221
2014-06-30,sh600005,20490373040.0,1,0.00495,20,0.0640391676574
2014-07-31,sh600005,21802564420.0,1,0.009346,23,-7.16289167979e-07
2014-08-31,sh600005,21802564420.0,1,0.004651,21,0.0740742868141
2014-09-30,sh600005,23417569190.0,1,-0.004292,21,0.137931344381
2014-10-31,sh600005,26647578730.0,1,0.060241,8,0.0719693616718
2014-11-30,sh600005,28565396900.0,1,0.029091,20,0.265017954219
2014-12-31,sh600005,36135731770.0,1,0.022857,23,-0.0865906460288
2015-01-31,sh600005,33006660020.0,1,-0.01506,20,0.189603542485
2015-02-28,sh600005,39264803510.0,1,0.013021,15,0.246784
2015-03-31,sh600005,48954832140.0,1,-0.004107,22,0.329897131916
2015-04-30,sh600005,65104879860.0,1,-0.038748,21,-0.100776639821
2015-05-31,sh600005,58544000000.0,1,-0.018613,20,0.22073766971
2015-06-30,sh600005,70959000000.0,1,0.086553,21,-0.285917073315
2015-07-31,sh600005,50671000000.0,1,0.03719,23,-0.119521227129
2015-08-31,sh600005,44615000000.0,1,-0.026432,21,-0.149321324042
2015-09-30,sh600005,37953000000.0,1,0.0,20,0.00265857489968
2015-10-31,sh600005,38054000000.0,1,-0.013089,17,-0.0875332245261
2015-11-30,sh600005,34723000000.0,1,-0.019943,21,0.0087220060778
2015-12-31,sh600005,35025000000.0,1,0.0,23,-0.187317890716
2016-01-31,sh600005,28465000000.0,1,0.021739,20,-0.0070915135417
2016-02-29,sh600005,28263000000.0,1,-0.02439,16,0.0392870860254
2016-03-31,sh600005,29373000000.0,1,-0.003425,23,0.137455024541
2016-04-30,sh600005,33410411214.1,1,-0.003012,20,-0.114802914093
2016-05-31,sh600005,29574774881.4,1,0.03169,21,-0.0580190522166
2016-06-30,sh600005,27858832311.5,0,0.0,16,0.0
2016-07-31,sh600005,27858832311.5,0,0.0,0,0.0
2016-08-31,sh600005,27858832311.5,0,0.0,0,0.0
2016-09-30,sh600005,27858832311.5,0,0.0,0,0.134057687756
2016-10-31,sh600005,31593530846.0,1,-0.006349,16,0.0926517476336
2016-11-30,sh600005,34520726994.7,1,-0.017241,22,-0.0029221332137
2016-12-31,sh600005,34419789196.4,1,0.0059,17,0.087978240713
2017-01-31,sh600005,37447923143.3,0,0.0,15,0.0
2017-02-28,sh600005,37447923143.3,0,0.0,0,0.0
2017-03-31,sh600005,37447923143.3,0,0.0,0,
1999-07-31,sh600006,6740000000.0,1,-0.008824,4,0.0385748577675
1999-08-31,sh600006,7000000000.0,1,0.007194,22,-0.0271434673233
1999-09-30,sh600006,6810000000.0,1,-0.001466,22,-0.0998529328293
1999-10-31,sh600006,6130000000.0,1,-0.01129,16,-0.135397830237
1999-11-30,sh600006,5300000000.0,1,0.007605,22,-0.0754722796546
1999-12-31,sh600006,4900000000.0,1,0.002045,21,-0.0346951153702
2000-01-31,sh600006,4730000000.0,1,-0.012526,19,0.0866808702776
2000-02-29,sh600006,5140000000.0,1,0.021869,11,0.0739307454296
2000-03-31,sh600006,5520000000.0,1,-0.023009,23,0.0307987462409
2000-04-30,sh600006,5690000000.0,1,0.003527,19,0.0281196911836
2000-05-31,sh600006,5850000000.0,1,0.012111,18,0.0634432093813
2000-06-30,sh600006,6120000000.0,1,0.009901,22,0.173201590369
2000-07-31,sh600006,7180000000.0,1,0.0,21,0.00278457525653
2000-08-31,sh600006,7200000000.0,1,-0.02834,23,-0.112499901646
2000-09-30,sh600006,6390000000.0,1,0.00314,21,-0.00469707789245
2000-10-31,sh600006,6360000000.0,1,-0.003135,17,0.1886792034
2000-11-30,sh600006,7560000000.0,1,0.048544,22,-0.00396907133002
2000-12-31,sh600006,7530000000.0,1,0.031507,21,0.126162245218
2001-01-31,sh600006,8480000000.0,1,0.024155,14,0.0554255553858
2001-02-28,sh600006,8950000000.0,1,0.015891,18,0.0189942372516
2001-03-31,sh600006,9120000000.0,1,-0.007617,22,0.0350870113161
2001-04-30,sh600006,9440000000.0,1,0.004255,20,0.0688555646098
2001-05-31,sh600006,10090000000.0,1,-0.001978,18,0.053054262226
2001-06-30,sh600006,10420000000.0,1,-0.009506,21,-0.073897700901
2001-07-31,sh600006,9650000000.0,1,-0.027218,22,0.0383403640325
2001-08-31,sh600006,10020000000.0,1,0.0,23,0.00399226827916
2001-09-30,sh600006,10060000000.0,0,0.0,19,-0.0268400545634
2001-10-31,sh600006,9740000000.0,1,0.0,18,0.0574956836141
2001-11-30,sh600006,10300000000.0,1,0.009804,22,0.0689327580254
2001-12-31,sh600006,11010000000.0,1,0.000909,21,-0.0317890021576
2002-01-31,sh600006,10660000000.0,1,0.034951,20,0.0778599756061
2002-02-28,sh600006,11490000000.0,1,-0.027919,9,0.0626619326406
2002-03-31,sh600006,12210000000.0,1,-0.0232,21,0.0253899124843
2002-04-30,sh600006,12520000000.0,1,0.003205,21,0.0266665537941
2002-05-31,sh600006,12650000000.0,1,-0.00079,18,0.0150194405219
2002-06-30,sh600006,12840000000.0,1,0.023923,20,0.0194705310953
2002-07-31,sh600006,13090000000.0,1,-0.022405,22,-0.0259744442203
2002-08-31,sh600006,12750000000.0,1,0.003147,22,0.0211761258347
2002-09-30,sh600006,13020000000.0,1,-0.009132,20,0.00230158214149
2002-10-31,sh600006,13050000000.0,1,-0.002294,18,0.00459730627107
2002-11-30,sh600006,13110000000.0,1,-0.002283,21,0.151789748443
2002-12-31,sh600006,15100000000.0,1,0.035665,22,-0.0728494988913
2003-01-31,sh600006,14000000000.0,1,-0.002138,20,-0.0157123583365
2003-02-28,sh600006,13780000000.0,1,-0.001449,15,-0.0174152132991
2003-03-31,sh600006,13540000000.0,1,0.006691,20,-0.0206818212846
2003-04-30,sh600006,13260000000.0,1,-0.003757,21,0.00603357431436
2003-05-31,sh600006,13340000000.0,1,0.004518,15,-0.0290173472198
2003-06-30,sh600006,12760000000.0,1,-0.027439,21,0.0180229543099
2003-07-31,sh600006,12990000000.0,1,0.00077,23,-0.114703573107
2003-08-31,sh600006,11500000000.0,1,0.008772,20,-0.0417392653444
2003-09-30,sh600006,11020000000.0,1,-0.013429,21,-0.0208701589378
2003-10-31,sh600006,10790000000.0,1,0.0,18,0.0407779503653
2003-11-30,sh600006,11230000000.0,1,-0.013181,19,0.103293831312
2003-12-31,sh600006,12390000000.0,1,-0.031274,23,-0.00968406176597
2004-01-31,sh600006,12270000000.0,1,-0.002439,13,-0.0806863271886
2004-02-29,sh600006,11280000000.0,1,-0.004413,20,0.148049430599
2004-03-31,sh600006,12950000000.0,1,0.010929,23,-0.135905364297
2004-04-30,sh600006,11190000000.0,1,0.001791,21,-0.0866852014714
2004-05-31,sh600006,10220000000.0,1,0.01088,16,-0.0556649755888
2004-06-30,sh600006,9460000000.0,1,0.004246,22,-0.0507411643716
2004-07-31,sh600006,8980000000.0,1,-0.006637,22,9.49377606529e-07
2004-08-31,sh600006,8980000000.0,1,0.020455,22,0.0690413397277
2004-09-30,sh600006,9600000000.0,1,-0.02439,22,-0.133333770555
2004-10-31,sh600006,8320000000.0,0,0.0,15,-0.0817303394771
2004-11-30,sh600006,7640000000.0,1,-0.017995,22,-0.123037234341
2004-12-31,sh600006,6700000000.0,1,-0.053672,23,-0.0746258742665
2005-01-31,sh600006,6200000000.0,1,-0.028213,20,0.0935497194209
2005-02-28,sh600006,6780000000.0,0,0.0,12,-0.206489620498
2005-03-31,sh600006,5380000000.0,1,-0.003704,22,0.059481797793
2005-04-30,sh600006,5700000000.0,1,-0.033898,21,0.0315780831306
2005-05-31,sh600006,5880000000.0,1,0.020833,16,-0.0472480246864
2005-06-30,sh600006,5460000000.0,1,-0.035336,22,-0.0293027474507
2005-07-31,sh600006,5300000000.0,1,-0.003759,21,0.0754690684651
2005-08-31,sh600006,5700000000.0,1,0.003521,23,0.0666682123543
2005-09-30,sh600006,6080000000.0,1,0.009967,22,-0.138157421489
2005-10-31,sh600006,5240000000.0,1,-0.003802,16,-0.00381727186301
2005-11-30,sh600006,5220000000.0,1,0.0,22,0.0727999605718
2005-12-31,sh600006,5600000000.0,1,0.003584,22,0.0535732711917
2006-01-31,sh600006,5900000000.0,1,0.027875,16,0.0406781328592
2006-02-28,sh600006,6140000000.0,1,0.003268,17,-0.0879479587803
2006-03-31,sh600006,5600000000.0,1,-0.014085,23,0.117854662394
2006-04-30,sh600006,6260000000.0,1,-0.03096,20,0.309904966527
2006-05-31,sh600006,8200000000.0,1,0.002445,17,-0.0284902459337
2006-06-30,sh600006,7800000000.0,1,-0.012658,22,-0.117948077828
2006-07-31,sh600006,6880000000.0,1,-0.047091,21,0.00290663585085
2006-08-31,sh600006,6900000000.0,1,-0.008621,23,0.0985497102279
2006-09-30,sh600006,7580000000.0,0,0.0,16,-0.0395782453469
2006-10-31,sh600006,7280000000.0,0,0.0,5,0.0851922840958
2006-11-30,sh600006,5940000000.0,1,0.042105,14,0.0841761642437
2006-12-31,sh600006,6440000000.0,1,0.015773,21,0.242234426453
2007-01-31,sh600006,8000000000.0,1,-0.078341,20,0.314999376884
2007-02-28,sh600006,10520000000.0,1,0.060484,15,0.224332088432
2007-03-31,sh600006,12880000000.0,1,0.009404,22,0.262425577561
2007-04-30,sh600006,16260000000.0,1,-0.007326,21,0.0664193260352
2007-05-31,sh600006,17340000000.0,1,-0.063715,18,-0.23414026077
2007-06-30,sh600006,13280000000.0,1,-0.008955,20,0.233996053721
2007-07-31,sh600006,16100000000.0,1,-0.01348,22,0.126709515303
2007-08-31,sh600006,18140000000.0,1,0.003319,23,0.0793833623743
2007-09-30,sh600006,19580000000.0,1,0.038176,19,-0.169558932957
2007-10-31,sh600006,16260000000.0,1,0.026515,18,-0.094712111156
2007-11-30,sh600006,14720000000.0,1,-0.026455,21,0.177989616851
2007-12-31,sh600006,17340000000.0,1,-0.014773,20,-0.134947074264
2008-01-31,sh600006,15000000000.0,1,-0.018325,22,0.0573322610835
2008-02-29,sh600006,15860000000.0,1,0.017972,16,-0.235815951359
2008-03-31,sh600006,12120000000.0,1,-0.042654,21,-0.0264023073819
2008-04-30,sh600006,11800000000.0,1,0.040564,21,-0.113559224952
2008-05-31,sh600006,10460000000.0,1,0.003839,19,-0.223488576066
2008-06-30,sh600006,7820000000.0,1,0.005141,20,0.020461234775
2008-07-31,sh600006,7980000000.0,1,-0.040865,23,-0.185463068754
2008-08-31,sh600006,6500000000.0,1,0.031746,21,-0.00923261782563
2008-09-30,sh600006,6440000000.0,1,-0.003096,19,-0.223603153374
2008-10-31,sh600006,5000000000.0,1,-0.011858,20,0.136000799295
2008-11-30,sh600006,5680000000.0,1,-0.010453,19,0.0316872990671
2008-12-31,sh600006,5860000000.0,1,-0.003401,23,0.0819104232825
2009-01-31,sh600006,6340000000.0,1,0.006349,15,0.179810931114
2009-02-28,sh600006,7480000000.0,1,-0.096618,20,0.0962581515054
2009-03-31,sh600006,8200000000.0,1,0.0,22,0.0487807130639
2009-04-30,sh600006,8600000000.0,1,0.002331,21,0.130233336057
2009-05-31,sh600006,9720000000.0,1,-0.002053,17,-0.0107482820278
2009-06-30,sh600006,9440000000.0,1,-0.018711,22,0.165256476181
2009-07-31,sh600006,11000000000.0,1,0.007326,23,-0.203636753759
2009-08-31,sh600006,8760000000.0,1,-0.079832,21,0.00913472435132
2009-09-30,sh600006,8840000000.0,1,0.004545,21,0.262442193483
2009-10-31,sh600006,11160000000.0,1,0.056818,16,0.184587509086
2009-11-30,sh600006,13220000000.0,1,0.049206,21,0.0378219048386
2009-12-31,sh600006,13720000000.0,1,-0.001456,23,-0.151602975078
2010-01-31,sh600006,11640000000.0,1,0.008666,20,0.0498305200608
2010-02-28,sh600006,12220000000.0,1,-0.009724,15,0.0294598434148
2010-03-31,sh600006,12580000000.0,1,-0.00317,23,-0.0333843107993
2010-04-30,sh600006,12160000000.0,1,-0.033386,20,-0.172697270066
2010-05-31,sh600006,10060000000.0,1,-0.040076,19,-0.104562978221
2010-06-30,sh600006,8900000000.0,1,-0.024123,19,0.161797353514
2010-07-31,sh600006,10340000000.0,1,-0.015238,22,0.0986461231515
2010-08-31,sh600006,11360000000.0,1,-0.012174,22,-0.0334489067325
2010-09-30,sh600006,10980000000.0,1,0.01105,19,0.129327968595
2010-10-31,sh600006,12400000000.0,1,0.006494,16,-0.137095937421
2010-11-30,sh600006,10700000000.0,1,-0.018349,21,-0.0953268119134
2010-12-31,sh600006,9680000000.0,1,0.016807,23,0.0619829732426
2011-01-31,sh600006,10280000000.0,1,0.001949,20,0.0389111839683
2011-02-28,sh600006,10680000000.0,1,0.017143,15,-0.0449436538129
2011-03-31,sh600006,10200000000.0,1,-0.021113,23,-0.00784372852001
2011-04-30,sh600006,10120000000.0,1,0.020161,18,-0.104741642351
2011-05-31,sh600006,9060000000.0,1,0.013423,21,-0.00568461306511
2011-06-30,sh600006,8760000000.0,1,0.006897,21,-0.00684891816835
2011-07-31,sh600006,8700000000.0,1,0.009281,21,-0.0965531694878
2011-08-31,sh600006,7860000000.0,1,0.0,23,-0.076336470528
2011-09-30,sh600006,7260000000.0,1,0.013966,21,0.0523415414706
2011-10-31,sh600006,7640000000.0,1,-0.005208,16,-0.0968574551667
2011-11-30,sh600006,6900000000.0,1,-0.041667,21,-0.0898580249654
2011-12-31,sh600006,6280000000.0,1,0.012903,22,0.0191080459376
2012-01-31,sh600006,6400000000.0,1,-0.009288,15,0.206248926555
2012-02-29,sh600006,7720000000.0,1,-0.042184,21,-0.145077303015
2012-03-31,sh600006,6600000000.0,1,0.01227,22,0.0545452410076
2012-04-30,sh600006,6960000000.0,1,-0.016949,16,0.0114916418045
2012-05-31,sh600006,7040000000.0,1,-0.011236,22,-0.0918763403389
2012-06-30,sh600006,6300000000.0,1,0.00639,20,-0.079363106403
2012-07-31,sh600006,5800000000.0,1,-0.0301,22,-0.0448266679198
2012-08-31,sh600006,5540000000.0,1,0.007273,23,1.85463242541e-07
2012-09-30,sh600006,5540000000.0,1,0.018382,20,0.0613719607743
2012-10-31,sh600006,5880000000.0,1,-0.013423,18,-0.0884361042382
2012-11-30,sh600006,5360000000.0,1,0.019011,22,0.115672157934
2012-12-31,sh600006,5980000000.0,1,0.003356,21,0.0668878497797
2013-01-31,sh600006,6380000000.0,1,-0.018462,20,-0.0156741021534
2013-02-28,sh600006,6280000000.0,1,0.016181,15,-0.08917249977
2013-03-31,sh600006,5720000000.0,1,-0.003484,21,0.034965523205
2013-04-30,sh600006,5920000000.0,1,0.017182,18,0.128378196867
2013-05-31,sh600006,6680000000.0,1,-0.014749,21,-0.169768619139
2013-06-30,sh600006,5540000000.0,1,0.007273,17,-0.0144426988247
2013-07-31,sh600006,5460000000.0,1,-0.00365,23,0.0805851094641
2013-08-31,sh600006,5900000000.0,1,0.0,22,0.0237271890359
2013-09-30,sh600006,6040000000.0,1,0.02027,19,-0.0132456563776
2013-10-31,sh600006,5960000000.0,1,-0.009967,18,4.47558754946e-07
2013-11-30,sh600006,5960000000.0,1,0.003367,21,-0.0234917980438
2013-12-31,sh600006,5820000000.0,1,0.00692,22,-0.0171839230549
2014-01-31,sh600006,5720000000.0,1,-0.010381,21,0.0734265328518
2014-02-28,sh600006,6140000000.0,1,0.013201,16,-0.013030544068
2014-03-31,sh600006,6060000000.0,1,-0.013029,21,-0.0132005843245
2014-04-30,sh600006,5980000000.0,1,0.020478,21,0.0066884887103
2014-05-31,sh600006,6020000000.0,1,-0.003311,20,-0.00737322833627
2014-06-30,sh600006,5960000000.0,1,0.003367,20,0.0872497923777
2014-07-31,sh600006,6480000000.0,1,0.009346,23,0.33333188921
2014-08-31,sh600006,8640000000.0,1,-0.027027,19,0.333333281476
2014-09-30,sh600006,11520000000.0,1,0.021277,21,-0.0104159808799
2014-10-31,sh600006,11400000000.0,1,-0.008696,18,-0.021052372839
2014-11-30,sh600006,11160000000.0,1,-0.008881,20,0.0663091761897
2014-12-31,sh600006,11900000000.0,1,0.017094,23,-0.0151259399361
2015-01-31,sh600006,11720000000.0,1,-0.021703,20,0.0546077435194
2015-02-28,sh600006,12360000000.0,1,0.004878,15,0.132687271279
2015-03-31,sh600006,14000000000.0,1,-0.02371,22,0.114284171174
2015-04-30,sh600006,15600000000.0,1,-0.016393,21,0.242307663579
2015-05-31,sh600006,19380000000.0,1,-0.034861,17,0.308565223663
2015-06-30,sh600006,25360000000.0,1,0.079149,21,-0.272252994962
2015-07-31,sh600006,18420000000.0,1,0.006557,23,0.452766116166
2015-08-31,sh600006,26760000000.0,1,-0.035328,21,-0.379670031055
2015-09-30,sh600006,16600000000.0,1,0.010962,20,0.134937651023
2015-10-31,sh600006,18840000000.0,1,-0.032854,17,-0.0615708947056
2015-11-30,sh600006,17680000000.0,1,0.009132,21,0.0022593436862
2015-12-31,sh600006,17720000000.0,1,-0.019912,23,-0.338600616152
2016-01-31,sh600006,11720000000.0,1,0.029877,20,0.0597246587107
2016-02-29,sh600006,12420000000.0,0,0.0,10,0.0
2016-03-31,sh600006,12420000000.0,0,0.0,0,0.0225439663032
2016-04-30,sh600006,12700000000.0,1,-0.004702,5,-0.00472401600405
2016-05-31,sh600006,12640000000.0,1,0.037767,21,0.411320621123
2016-06-30,sh600006,17740000000.0,1,-0.008939,20,-0.120631556338
2016-07-31,sh600006,15600000000.0,1,-0.016393,21,0.0358956606569
2016-08-31,sh600006,16160000000.0,1,-0.004926,23,-0.0606431581622
2016-09-30,sh600006,15180000000.0,1,0.002642,20,0.00395305422182
2016-10-31,sh600006,15240000000.0,1,-0.020566,16,-0.0275626419181
2016-11-30,sh600006,14820000000.0,1,-0.012,22,-0.071525262932
2016-12-31,sh600006,13760000000.0,1,-0.00578,22,-0.00436067355648
2017-01-31,sh600006,13700000000.0,1,0.004399,18,0.0452558131885
2017-02-28,sh600006,14320000000.0,1,0.001399,18,-0.0363136302643
2017-03-31,sh600006,13800000000.0,1,0.001451,18,
1999-03-31,sh600007,5040000000.0,1,0.012862,14,0.00793746709461
1999-04-30,sh600007,5080000000.0,1,-0.001572,22,0.0409457165485
1999-05-31,sh600007,5288000000.0,1,0.010703,19,0.378009375407
1999-06-30,sh600007,7208000000.0,1,-0.051579,22,-0.0921193660808
1999-07-31,sh600007,6544000000.0,1,-0.009685,22,0.124695878278
1999-08-31,sh600007,7360000000.0,1,0.0,22,-0.0391268798497
1999-09-30,sh600007,7072000000.0,1,-0.025358,22,-0.100677297506
1999-10-31,sh600007,6360000000.0,1,-0.020936,16,-0.0138351685065
1999-11-30,sh600007,6272000000.0,1,0.005128,22,-0.127550435148
1999-12-31,sh600007,5472000000.0,1,0.01034,21,0.0877185207882
2000-01-31,sh600007,5952000000.0,1,0.020576,19,0.166664288779
2000-02-29,sh600007,6944000000.0,1,0.023585,12,0.0138266311999
2000-03-31,sh600007,7040000000.0,1,-0.023307,23,0.031820246312
2000-04-30,sh600007,7264000000.0,1,0.017937,20,0.101322320164
2000-05-31,sh600007,8000000000.0,1,0.01833,17,0.0589998999545
2000-06-30,sh600007,8472000000.0,1,-0.03022,22,0.178662517045
2000-07-31,sh600007,9872000000.0,1,0.019835,21,-0.101295358549
2000-08-31,sh600007,8872000000.0,1,-0.046432,23,-0.0982844160776
2000-09-30,sh600007,8000000000.0,1,0.008065,21,0.0320006201165
2000-10-31,sh600007,8256000000.0,1,0.011765,16,0.0465120067157
2000-11-30,sh600007,8640000000.0,1,-0.00369,22,-0.0212969161978
2000-12-31,sh600007,8456000000.0,1,0.012452,21,0.122987995916
2001-01-31,sh600007,9496000000.0,1,0.011935,14,-0.00589915118417
2001-02-28,sh600007,9440000000.0,1,-0.016667,18,0.0406768011484
2001-03-31,sh600007,9824000000.0,1,-0.008878,22,-0.0154703017704
2001-04-30,sh600007,9672000000.0,1,-0.000826,21,0.0231595674557
2001-05-31,sh600007,9896000000.0,1,-0.012769,17,-0.0210183314153
2001-06-30,sh600007,9688000000.0,1,0.0,21,-0.0880814178054
2001-07-31,sh600007,8760000000.0,1,-0.024064,22,-0.019177885096
2001-08-31,sh600007,8592000000.0,1,0.010348,23,-0.0130356938033
2001-09-30,sh600007,8480000000.0,1,0.0,19,-0.0584896436968
2001-10-31,sh600007,7984000000.0,1,0.043933,18,0.039076844673
2001-11-30,sh600007,8296000000.0,1,0.008755,22,-0.0973942071281
2001-12-31,sh600007,7488000000.0,1,-0.011616,21,-0.123932471206
2002-01-31,sh600007,6560000000.0,1,0.099196,20,0.0365855053517
2002-02-28,sh600007,6800000000.0,1,0.031553,10,0.0541162308743
2002-03-31,sh600007,7168000000.0,1,-0.025027,21,0.0535714339845
2002-04-30,sh600007,7552000000.0,1,-0.003168,22,-0.113347659236
2002-05-31,sh600007,6696000000.0,1,0.001196,17,0.274176440841
2002-06-30,sh600007,8424000000.0,1,0.100313,20,-0.11396022034
2002-07-31,sh600007,7464000000.0,1,-0.019958,23,0.00964545600093
2002-08-31,sh600007,7536000000.0,1,0.0,22,-0.146494609097
2002-09-30,sh600007,6432000000.0,1,-0.012285,20,-0.0796035045818
2002-10-31,sh600007,5920000000.0,1,0.0,16,-0.0472975825204
2002-11-30,sh600007,5640000000.0,1,0.01585,21,-0.0539003683298
2002-12-31,sh600007,5336000000.0,1,-0.00744,22,0.103448268808
2003-01-31,sh600007,5888000000.0,1,-0.005405,20,0.0285310499826
2003-02-28,sh600007,6056000000.0,1,-0.005256,15,-0.0554811213376
2003-03-31,sh600007,5720000000.0,1,0.009887,21,-0.0503503365907
2003-04-30,sh600007,5432000000.0,1,0.013433,21,0.0382927720949
2003-05-31,sh600007,5640000000.0,1,0.01585,15,-0.0587705388279
2003-06-30,sh600007,5232000000.0,1,0.0,21,-0.0198766619327
2003-07-31,sh600007,5128000000.0,1,0.007862,22,-0.026519816928
2003-08-31,sh600007,4992000000.0,1,0.019608,21,0.044872351627
2003-09-30,sh600007,5216000000.0,1,0.009288,22,-0.0812893273543
2003-10-31,sh600007,4792000000.0,1,0.020443,18,0.0367269402696
2003-11-30,sh600007,4968000000.0,1,0.009756,20,-0.0193267953724
2003-12-31,sh600007,4872000000.0,1,-0.022472,23,0.0706055479714
2004-01-31,sh600007,5216000000.0,1,-0.034074,13,0.0582796750016
2004-02-29,sh600007,5520000000.0,1,0.014706,20,0.0463783102857
2004-03-31,sh600007,5776000000.0,1,0.004172,23,-0.13434629218
2004-04-30,sh600007,5000000000.0,1,0.001603,21,0.0191987010226
2004-05-31,sh600007,5096000000.0,1,0.014331,16,-0.0721682571733
2004-06-30,sh600007,4608000000.0,1,-0.008606,22,0.0173632583142
2004-07-31,sh600007,4688000000.0,1,0.01913,22,-0.0529023547974
2004-08-31,sh600007,4440000000.0,1,0.023985,22,0.0666671300645
2004-09-30,sh600007,4736000000.0,1,-0.031097,22,-0.0422290787836
2004-10-31,sh600007,4536000000.0,1,-0.02911,16,0.0246925121447
2004-11-30,sh600007,4648000000.0,1,0.0,22,-0.0688447246549
2004-12-31,sh600007,4328000000.0,1,-0.001845,22,-0.0739361609261
2005-01-31,sh600007,4008000000.0,1,-0.063551,20,0.0798404475204
2005-02-28,sh600007,4328000000.0,1,-0.014572,13,-0.120147885324
2005-03-31,sh600007,3808000000.0,1,-0.006263,23,-0.0588246084913
2005-04-30,sh600007,3584000000.0,1,-0.004444,20,0.0111601916197
2005-05-31,sh600007,3624000000.0,1,-0.008753,17,0.0343298391432
2005-06-30,sh600007,3600000000.0,1,-0.034335,22,-0.0533343726114
2005-07-31,sh600007,3408000000.0,1,0.014286,21,0.112674933142
2005-08-31,sh600007,3792000000.0,1,0.03268,23,0.0168773015269
2005-09-30,sh600007,3856000000.0,1,-0.004132,22,-0.0726118938501
2005-10-31,sh600007,3576000000.0,1,-0.004454,16,-0.0380320520336
2005-11-30,sh600007,3440000000.0,1,0.0,22,0.127909327945
2005-12-31,sh600007,3880000000.0,1,0.0,21,0.0309268897518
2006-01-31,sh600007,4000000000.0,1,0.0,16,0.109998324632
2006-02-28,sh600007,4440000000.0,1,-0.01421,16,-0.0468469812556
2006-03-31,sh600007,4232000000.0,0,0.0,11,0.136578
2006-04-30,sh600007,3848000000.0,1,0.136578,1,0.303534244167
2006-05-31,sh600007,5016000000.0,1,0.016207,18,0.074725270831
2006-06-30,sh600007,5200000000.0,1,-0.024024,22,0.0246113596684
2006-07-31,sh600007,5328000000.0,1,-0.057992,20,0.0660629398399
2006-08-31,sh600007,5680000000.0,1,0.00141,23,0.0211243577222
